Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
C2,0.4296000004,0.2960999906,1.0111999512,0.3370000124,0.3553000093,0.5654000044,1.3801000118,0.5580000281,1.0130000114,0.282400012,0.2463999987,0.2506999969,0.2272000015,0.2260999978,0.2496999949,0.2741999924,0.2754000127,0.3740000129,0.3332999945,0.3007000089,0.3686000109,0.2239000052,0.3389999866,0.2619999945,0.260800004,0.326700002,0.6996999979
D2,2.0030999184,0.1838999987,2.173500061,2.0810000896,2.0824999809,2.0736000538,1.9721000195,2.1744999886,2.1328999996,2.1184000969,2.1043999195,1.6992000341,1.4600000381,1.75,1.8654999733,2,2.2365000248,2.1433999538,1.7707999945,2.1050999165,1.8565000296,2.013299942,1.9427000284,2.2330999374,1.9787000418,2.0244998932,2.0850999355
E2,0.7537999749,0.2545999885,1.1869000196,0.5993999839,0.5022000074,0.7279999852,1.3928999901,1.1375999451,0.6323999763,0.5275999904,0.5242000222,0.5511999726,0.5117999911,0.5479999781,0.6470999718,0.7928000093,1.1547000408,0.6563000083,0.5612000227,0.7376999855,0.7674000263,0.5149000287,0.7644000053,0.6015999913,1.0076999664,0.7292000055,1.0670000315
F2,1.5994999409,0.1638000011,1.7810000181,1.7247999907,1.8458000422,1.8833999634,1.7754000425,1.4359999895,1.5643999577,1.5762000084,1.4052000046,1.5773999691,1.7797000408,1.7804000378,1.5652999878,1.4049999714,1.3516000509,1.4364000559,1.4146000147,1.4810999632,1.7656999826,1.5731999874,1.717599988,1.5118999481,1.4824999571,1.4169000387,1.736700058
G2,1.0934000015,0.2125999928,1.3760999441,0.9031000137,1.0591000319,1.216899991,1.5157999992,1.0831999779,0.9577999711,0.7573000193,0.9219999909,0.912800014,0.8690000176,1.0089000463,0.9491000175,0.8691999912,0.9832000136,1.1204999685,1.4445999861,0.8957999945,1.1493999958,1.174399972,1.4534000158,1.2941000462,1.0944999456,0.9538000226,1.3718999624
H2,1.0113999844,0.2702000141,1.2627999783,1.3270000219,1.0552999973,0.9965000153,1.2489999533,0.8604000211,0.8147000074,1.3694000244,0.9959999919,1.3377000093,1.0779999495,1.2393000126,0.9422000051,0.855700016,0.7919999957,0.8805000186,0.7192999721,0.6205000281,0.8952000141,0.9301999807,0.6241999865,0.8993999958,0.6965000033,1.75849998,1.0843000412
A3,1.2841000557,0.1050999984,1.5386999846,1.4042999744,1.2427999973,1.2279000282,1.3903000355,1.412899971,1.1835000515,1.1765999794,1.2184000015,1.3868999481,1.3717999458,1.1732000113,1.1726000309,1.4234999418,1.3358999491,1.22239995,1.1891000271,1.1687999964,1.2257000208,1.3486000299,1.3737000227,1.203600049,1.1928999424,1.2143000364,1.3051999807
B3,1.2003999949,0.2958000004,1.3432999849,1.288599968,0.8051999807,1.3198000193,1.5667999983,1.155099988,1.6267999411,1.4772000313,1.1879999638,0.63349998,1.0662000179,1.5910999775,1.5992000103,1.4909000397,1.1799999475,0.7915999889,0.9532999992,1.5177999735,1.4665999413,1.0226000547,0.9363999963,0.8098000288,0.9775000215,0.9472000003,1.2562999725
C3,0.5730000138,0.2039999962,0.9318000078,0.521600008,0.5119000077,0.6780999899,1.3140000105,0.4586000144,0.5415999889,0.4769999981,0.5149999857,0.4970000088,0.5562999845,0.6428999901,0.480399996,0.5643000007,0.3186999857,0.4144999981,0.5051000118,0.4609999955,0.5418000221,0.5110999942,0.3689999878,0.5900999904,0.7598999739,0.3968999982,0.766900003
D3,0.9826999903,0.1624000072,1.0238000154,1.0846999884,0.8944000006,1.0017999411,1.5379999876,1.1409000158,0.8866999745,0.80400002,1.0027999878,0.8755000234,0.8704000115,0.826399982,0.8898000121,1.027099967,0.8977000117,1.0374000072,1.118999958,1.0634000301,0.8446000218,1.1294000149,0.877399981,0.8421000242,0.9057000279,0.8102999926,1.1730999947
E3,0.6338999867,0.2144999951,0.9139999747,0.5367000103,0.5536999702,0.7056000233,1.3087999821,0.7915999889,0.5238999724,0.7863000035,0.5507000089,0.5447000265,0.8003000021,0.4943999946,0.4361999929,0.4808000028,0.4693999887,0.5333999991,0.4045000076,0.4778999984,0.4769000113,0.8579999804,0.7225000262,0.579400003,0.4352000058,0.5009999871,0.9617999792
F3,0.5662999749,0.2554999888,0.8626999855,0.454400003,0.4235000014,0.6342999935,1.3655999899,0.5882999897,0.4747999907,0.5649999976,0.4842999876,0.2888000011,0.200000003,0.5792000294,0.7008000016,0.5976999998,0.5454999804,0.5217000246,0.6075999737,0.6884999871,0.4384000003,0.236499995,0.3677999973,0.3046999872,0.3720000088,0.9821000099,0.8725000024
G3,0.5745000243,0.2698999941,0.925999999,0.8295000196,0.9361000061,0.6632999778,1.5353000164,0.5345000029,0.4420999885,0.5055000186,0.4523999989,0.3986000121,0.4652999938,0.4257999957,0.3946999907,0.3727000058,0.4187000096,0.7663000226,0.5443000197,0.4569000006,0.3923999965,0.4555000067,0.4670999944,0.3028999865,0.3262000084,0.8001000285,0.5498999953
H3,1.0365999937,0.1960999966,1.0472999811,1.2273000479,1.098099947,0.7396000028,1.3260999918,1.0145000219,1.0742000341,0.8934000134,1.3753000498,1.1095999479,1.2467000484,1.15260005,0.5997999907,0.7924000025,0.7989000082,1.0842000246,1.146600008,1.2568000555,0.9887999892,1.1337000132,0.7182999849,0.9854999781,0.9083999991,1.0723999739,1.1240999699
A4,1.9620000124,0.1089999974,2.0130999088,2.043200016,2.0095000267,1.9903999567,2.0013000965,2.0741000175,2.1982998848,1.8679000139,1.9794000387,2.0129001141,2.1050000191,1.8946000338,1.8312000036,2.0552999973,1.940500021,1.7581000328,1.9402999878,1.8767999411,1.8494000435,2.1184999943,1.994699955,1.9476000071,1.9421000481,1.7755000591,1.8313000202
B4,1.432199955,0.1334999949,1.5565999746,1.7036999464,1.6815999746,1.589599967,1.665899992,1.5823999643,1.5734000206,1.3473000526,1.3171999454,1.3631000519,1.3230999708,1.4076000452,1.3332999945,1.4634000063,1.459800005,1.3845000267,1.3646999598,1.3485000134,1.2949999571,1.3203999996,1.4192999601,1.2883000374,1.2455999851,1.3844000101,1.3863999844
C4,1.4616999626,0.1688999981,1.4316999912,1.2850999832,1.1926000118,1.3142000437,1.6801999807,1.6497000456,1.4769999981,1.2256000042,1.3691999912,1.4118000269,1.3084000349,1.388800025,1.2762000561,1.578799963,1.7832000256,1.7328000069,1.725399971,1.4917000532,1.5203000307,1.4143999815,1.4049999714,1.4608999491,1.2518999577,1.6092000008,1.5587999821
D4,0.6301000118,0.2899000049,1.1169999838,0.5929999948,0.8730999827,1.1059000492,1.6174999475,0.7325999737,0.6893000007,0.4388999939,0.4930000007,0.4467999935,0.4848999977,0.4235999882,0.4151000082,0.5263000131,0.5299000144,0.4830000103,0.5038999915,0.4902000129,0.5087000132,0.4738000035,0.4219000041,0.4451000094,0.5113000274,0.5113000274,0.9161999822
E4,1.3055000305,0.1361999959,1.4714000225,1.171900034,1.2217999697,1.3234000206,1.4623999596,1.3552000523,1.5613000393,1.3424999714,1.1618000269,1.2290999889,1.1864000559,1.1377999783,1.3265000582,1.6361000538,1.3006999493,1.1998000145,1.5362000465,1.2992999554,1.1633000374,1.1786999702,1.2761000395,1.1792999506,1.3142999411,1.2642999887,1.3378000259
F4,0.709800005,0.252700001,1.2280000448,0.7376999855,0.7247999907,0.9361000061,1.4071999788,0.9075000286,0.7657999992,0.6819000244,0.6826999784,0.5649999976,0.4553999901,0.4650000036,0.6183000207,0.6015999913,0.6777999997,0.6588000059,0.7425000072,0.7204999924,0.5335000157,0.3659999967,0.4548000097,0.4600999951,0.5856000185,0.6036999822,1.1656999588
G4,1.0515999794,0.2653000057,1.4529999495,1.1231000423,1.3021999598,1.4965000153,1.2687000036,1.5633000135,0.9943000078,0.9679999948,1.0428999662,1.19599998,1.1098999977,0.9552000165,0.6532999873,0.8036000133,1.0109000206,1.1942000389,0.7224000096,0.5468999743,0.8845000267,1.0473999977,1.0183999538,0.8752999902,0.726000011,0.9315000176,1.4035999775
H4,0.7972999811,0.2946000099,0.9420999885,0.5899000168,0.8511000276,0.6151000261,1.1927000284,0.7784000039,0.4674000144,1.046399951,0.6432999969,0.6312999725,1.2940000296,1.1691999435,0.564899981,0.4776000082,0.7012000084,0.5388000011,0.5784000158,0.5879999995,1.3131999969,1.4470000267,0.5443000197,0.6772999763,0.6121000051,0.6208000183,1.0473999977
A5,1.0805000067,0.2052000016,1.4155999422,1.2386000156,1.2263000011,1.1348999739,1.5994999409,1.2053999901,1.0518000126,0.810100019,1.0118000507,1.193500042,1.0904999971,0.7922999859,1.0288000107,0.9340999722,1.2185000181,0.9667000175,0.8514000177,0.8747000098,0.8432000279,1.1568000317,0.9848999977,1.189800024,0.8582999706,0.9531999826,1.3806999922
B5,1.5736999512,0.2275000066,1.8646999598,1.7433999777,1.7826999426,1.9407000542,1.9865000248,1.7674000263,1.6560000181,1.5976999998,1.2935999632,1.3188999891,1.1049000025,1.5386999846,1.3523999453,1.7200000286,1.6776000261,1.6406999826,1.587299943,1.2244999409,1.4208999872,1.5755000114,1.6051000357,1.3983000517,1.2606999874,1.6309000254,1.6532000303
C5,0.5990999937,0.5163999796,1.4059000015,1.045699954,0.831700027,0.7626000047,1.7863999605,0.3745000064,0.120099999,0.128700003,0.1198000014,1.0767999887,1.5413000584,0.1208000034,0.114699997,0.1181999967,0.1380999982,0.3934000134,0.1254999936,0.2105000019,0.6154999733,1.141100049,0.7982000113,0.8342999816,0.139200002,0.1476999968,0.8873000145
D5,1.1188000441,0.1959999949,1.4932999611,1.1151000261,0.9714000225,1.0519000292,1.5260000229,1.010800004,0.7311000228,1.0328999758,1.0835000277,1.0863000154,1.0390000343,1.2611999512,1.420699954,1.2863999605,0.9067999721,0.8173000216,1.1900000572,1.246999979,1.1593999863,1.0006999969,1.1842999458,0.9481999874,1.2544000149,0.9282000065,1.2243000269
E5,1.0485999584,0.1825000048,1.2436000109,0.8871999979,0.7053999901,0.8841000199,1.4460999966,1.3710000515,1.0513000488,0.9138000011,0.9039999843,0.8925999999,1.0350999832,1.0642000437,1.0326999426,1.0656000376,1.4391000271,1.1727000475,1.074000001,1.0140999556,0.8676000237,1.006000042,0.9099000096,0.9042999744,1.095600009,1.0551999807,1.1802999973
F5,1.2381999493,0.2307000011,1.5796999931,1.459100008,1.4596999884,1.4299000502,1.6468000412,1.5420999527,1.1908999681,1.1769000292,1.1198999882,1.0473999977,1.152799964,1.274099946,1.2275999784,1.2218999863,1.3357000351,1.2841000557,0.8806999922,0.8823000193,1.0765000582,1.1957999468,1.4761999846,1.0026999712,0.9341999888,0.8661000133,1.4912999868
G5,2.1503000259,0.1450999975,2.1143000126,2.1487998962,2.1159000397,2.0072999001,1.9724999666,1.9694000483,2.0827999115,2.1828000546,2.3708000183,1.9237999916,1.9728000164,2.233700037,2.3631999493,2.2737998962,2.2785999775,2.2330999374,2.3276998997,2.429899931,2.1891000271,2.1328001022,1.9293999672,2.1454999447,2.2339000702,2.1240999699,2.0006000996
H5,0.7096999884,0.3154999912,0.7146000266,0.6511999965,1.1299999952,1.2278000116,1.2373000383,1.0166000128,1.3566000462,1.171900034,0.5042999983,0.4975999892,0.5916000009,0.3767000139,0.8374999762,0.7128999829,0.6830999851,0.5414999723,0.4158000052,0.3644999862,0.5945000052,0.4966000021,0.4526999891,0.3131999969,0.4720999897,0.4327000082,0.9498999715
A6,1.1104999781,0.2612999976,1.382799983,1.3325999975,1.3487999439,1.5326999426,1.7178000212,1.3245999813,1.1625000238,1.0190000534,0.8319000006,1.1360000372,0.9879000187,0.6840999722,0.8295000196,1.1826000214,1.1595000029,1.1974999905,0.8651999831,0.7131000161,0.7250000238,0.8762000203,1.2709000111,1.2149000168,1.0634000301,0.9904999733,1.2135000229
B6,0.7863000035,0.1686999947,0.9940000176,0.8454999924,0.8065000176,0.8091999888,1.3120000362,0.8948000073,0.6816999912,0.7010999918,0.6383000016,0.7954999804,0.810100019,0.6780999899,0.6284999847,0.6371999979,0.668200016,0.8460999727,0.6596000195,0.6446999907,0.7354000211,0.6060000062,0.7677000165,0.6401000023,0.8299999833,0.8851000071,1.1409000158
C6,0.7454000115,0.1702000052,1.0750000477,0.5307999849,0.6223999858,0.8230999708,1.2970999479,0.7271000147,0.8691999912,0.826399982,0.7186999917,0.5820000172,0.6352999806,0.6502000093,0.7317000031,0.5307999849,0.7903000116,0.7343999743,0.7804999948,0.753000021,0.5533000231,0.6538000107,0.6583999991,0.7271999717,0.7357000113,0.6879000068,0.9399999976
D6,0.3670000136,0.2707999945,0.8206999898,0.3174000084,0.2339999974,0.5271000266,1.3592000008,0.5580000281,0.2034000009,0.2587000132,0.2055000067,0.2475000024,0.2356999964,0.2046000063,0.2596000135,0.1768999994,0.2795000076,0.2561999857,0.1829999983,0.2518000007,0.2829000056,0.3177999854,0.4332000017,0.2660000026,0.2090000063,0.279399991,0.8072999716
E6,0.7950999737,0.6535999775,0.5971000195,0.5189999938,0.6582999825,0.9531000257,1.0203000307,1.7379000187,1.8624000549,0.7246000171,1.6468000412,1.7187000513,0.1315000057,0.1420000046,0.1561000049,0.1465999931,1.4337999821,1.4103000164,0.3023999929,0.1177000031,0.1226999983,0.4237000048,1.513100028,0.1501999944,0.1286000013,0.402700007,1.8573999405
F6,1.0585999489,0.1880999953,1.0585999489,0.9083999991,1.0336999893,1.2553999424,1.2568999529,1.0233000517,0.9157999754,0.9369000196,0.9200999737,0.8776999712,1.1212999821,1.4522000551,1.0449999571,0.9607999921,0.9283999801,0.9642000198,1.0137000084,1.1311999559,1.6510000229,1.0683000088,0.9347000122,0.8203999996,0.950600028,1.0292999744,1.2071000338
G6,2.3313999176,0.0920000002,2.3494999409,2.3958001137,2.4221000671,2.285900116,2.1215999126,2.322799921,2.3761000633,2.3529000282,2.4588999748,2.40260005,2.4688999653,2.3433001041,2.3715000153,2.3666000366,2.1989998817,2.325799942,2.337100029,2.3245999813,2.2980000973,2.4595000744,2.3441998959,2.1066999435,2.2270998955,2.3380999565,2.2860000134
H6,1.3559999466,0.3046000004,1.2269999981,1.0887000561,1.4930000305,1.2733999491,1.5458999872,1.3825999498,0.6402999759,1.0476000309,1.211599946,1.0809999704,1.1865999699,1.5206999779,1.5447000265,1.6958999634,1.195299983,1.1878999472,1.4244999886,1.1371999979,1.4262000322,1.1953999996,1.1692999601,1.8645999432,2.0097000599,1.9033999443,1.4465999603
A7,1.1671999693,0.1596000046,1.2892999649,0.9649999738,1.1203000546,1.075799942,1.2453000546,1.1545000076,1.1018999815,1.149600029,1.1764999628,1.2721999884,1.339400053,0.8630999923,1.3575999737,0.9799000025,1.0757000446,1.2872999907,1.0389000177,1.0052000284,0.9963999987,1.2057000399,1.5613000393,1.0428999662,1.1993999481,1.2983000278,1.3788000345
B7,0.6948999763,0.4758999944,1.9276000261,0.617299974,0.1850000024,0.3603999913,1.6330000162,1.0067000389,0.2345000058,1.1960999966,0.5188999772,1.0614999533,0.2806999981,0.8758999705,0.581099987,0.8705999851,0.9738000035,0.4124000072,1.0504000187,0.145600006,1.1518000364,0.1398999989,0.2157000005,0.306400001,0.3725000024,0.8382999897,0.416200012
C7,0.8855999708,0.3084000051,1.0444999933,0.8161000013,1.2582999468,1.5592999458,1.4996000528,1.4342000484,0.9607999921,1.2396999598,0.6456000209,0.657400012,0.5900999904,0.6930999756,0.8082000017,1.078099966,1.1229000092,0.6553000212,0.6103000045,0.5906999707,0.6595000029,0.6722000241,0.700699985,0.766900003,0.5932999849,0.6186000109,0.8633000255
D7,0.6427999735,0.4287,1.5281000137,0.3339999914,1.4509999752,0.1629000008,0.6140999794,0.2134000063,0.6068000197,0.5206999779,0.5534999967,0.4900000095,0.3513999879,0.1149000004,0.3648000062,0.3941000104,1.2576999664,0.1509000063,1.1326999664,0.736800015,0.4147000015,0.9415000081,0.4332000017,0.2504000068,0.8136000037,1.4527000189,0.7857000232
E7,1.282400012,0.209800005,1.4246000051,1.117200017,1.0074000359,1.1700999737,1.5958000422,1.4009000063,0.9520000219,0.8891999722,0.8734999895,0.9875000119,1.3501000404,1.3597999811,1.2582000494,1.347200036,1.3799999952,1.1872999668,1.358899951,1.4253000021,1.3288999796,1.4424999952,1.1956000328,1.4687000513,1.5177999735,1.4859999418,1.5349999666
F7,1.0795999765,0.2361000031,1.4854999781,1.4395999908,1.3380000591,1.2899999619,1.5605000257,1.257799983,0.9618999958,0.9239000082,1.0723999739,1.1061999798,1.0940999985,0.8424000144,0.9535999894,0.8787999749,0.9107999802,0.9409000278,0.8082000017,0.9139999747,0.7896000147,1.1819000244,1.2719999552,0.9248999953,0.787800014,0.878099978,1.3760000467
G7,0.8730000257,0.2734999955,1.0982999802,0.5095000267,0.5460000038,0.9358999729,1.4687999487,1.1843999624,1.0055999756,0.9492999911,0.4372999966,1.0404000282,0.6812999845,0.6762999892,0.7639999986,0.6661999822,0.9556000233,0.9667000175,0.7164999843,0.9369999766,0.5738999844,0.5346999764,0.7243000269,1.1696000099,1.2187999487,0.75849998,1.3055000305
H7,1.6102000475,0.1383000016,1.6881999969,1.7440999746,1.6275999546,1.6667000055,1.7430000305,1.8301999569,1.6632000208,1.6054999828,1.6103999615,1.6346000433,1.5492999554,1.5887999535,1.4780000448,1.617200017,1.7984000444,1.7345000505,1.7558000088,1.5082000494,1.3961999416,1.4322999716,1.5518000126,1.4974999428,1.2610000372,1.4921000004,1.7796000242
A8,1.2051999569,0.2004999965,1.3983000517,1.1143000126,1.2660000324,1.3589999676,1.4836000204,1.2907999754,1.5369000435,1.2565000057,1.0085999966,1.2434999943,0.9505000114,1.0370999575,1.046399951,1.1525000334,1.1332999468,0.8188999891,0.7796000242,1.1406999826,1.3363000154,1.3049999475,1.5126999617,1.0256999731,1.3121000528,1.2590999603,1.3629000187
B8,1.5342999697,0.204400003,1.7109999657,1.6065000296,1.6811000109,1.7522000074,1.7892999649,1.6855000257,1.8837000132,1.7340999842,1.6420999765,1.7295999527,1.1253999472,1.453799963,1.4142999649,1.6700999737,1.4381999969,1.3478000164,1.1981999874,1.6964000463,1.3982000351,1.3866000175,1.3272000551,1.2915999889,1.4732999802,1.3006000519,1.619500041
C8,1.1994999647,0.2151000053,1.5055999756,1.3792999983,1.3358999491,1.3688000441,1.6426999569,1.4500000477,0.8122000098,1.0755000114,1.0533000231,1.2086000443,0.9919000268,1.1965999603,1.1625000238,0.9423999786,1.2077000141,1.1108000278,0.9386000037,1.138299942,1.3222999573,0.9021999836,1.3822000027,1.1753000021,1.081099987,1.0476000309,1.5550999641
D8,0.962100029,0.2197999954,1.657400012,1.0707000494,1.285400033,1.3885999918,0.8008000255,1.0554000139,0.8201000094,1.0303000212,0.8607000113,0.7433999777,0.8251000047,0.9847999811,0.8019999862,0.8489999771,0.8622999787,0.7088999748,1.0620000362,0.7635999918,0.8978000283,0.7537000179,0.9470999837,0.8949999809,0.8755000234,1.0304000378,1.0832999945
E8,1.3708000183,0.1894000024,1.5441999435,1.2747000456,1.2799999714,1.2498999834,1.567299962,1.4577000141,1.1555999517,1.2216000557,1.2529000044,1.277099967,1.3080999851,1.3562999964,0.9854999781,1.5070999861,1.3777999878,1.0661000013,1.3752000332,1.4359999895,1.5750999451,1.3142000437,1.1948000193,1.4701999426,1.8178999424,1.6008000374,1.6036000252
F8,1.4162000418,0.2164999992,1.2982000113,1.6267000437,1.6302000284,1.9139000177,1.8342000246,1.464599967,1.459800005,1.4766999483,1.3944000006,1.3747999668,1.3437999487,1.5197000504,1.4780000448,1.4936000109,1.141100049,1.2736999989,1.4342999458,1.4680000544,1.4375,1.3408999443,1.1593999863,0.8856999874,1.0881999731,1.4033999443,1.4637999535
G8,0.9474999905,0.3601999879,1.3356000185,1.081099987,1.1107000113,1.3799999952,1.7135000229,1.4684000015,0.7694000006,0.6345000267,0.5859000087,0.6182000041,0.5792999864,0.4377000034,0.5728999972,0.8299000263,1.0209000111,1.2123999596,0.921299994,0.706700027,0.4393999875,0.532400012,0.8443999887,1.0508999825,1.2185000181,1.1914000511,1.4328999519
H8,1.1055999994,0.2263000011,1.516800046,1.2862000465,1.1167000532,1.0204000473,1.2626999617,0.763199985,0.7386999726,1.067800045,1.1821000576,0.8569999933,0.853399992,0.9492999911,1.1397999525,1.0066000223,1.2131999731,1.3431999683,0.9603999853,0.9671999812,0.8454999924,1.304700017,1.3799999952,1.1492999792,1.046399951,1.0400999784,1.6294000149
A9,0.8133999705,0.5279999971,0.3260999918,0.1800000072,0.668900013,1.6668000221,1.1893999577,1.2869000435,0.4201000035,1.8262000084,1.6698999405,1.6123000383,0.5358999968,0.1621000022,0.1711000055,0.162499994,0.8126999736,0.8353999853,0.8432999849,0.6737999916,0.2150000036,1.106400013,1.1387000084,0.6338999867,0.207100004,1.0664000511,0.9250000119
B9,1.2712999582,0.1816000044,1.3880000114,1.5353000164,1.3841999769,1.1926000118,1.4342999458,1.3165999651,1.0247000456,0.9361000061,1.1294000149,1.2408000231,1.0428999662,0.9215000272,1.1888999939,1.4197000265,1.1521999836,1.2525000572,1.3400000334,1.2728999853,1.216899991,1.1074999571,1.3667999506,1.5457999706,1.5197999477,1.3285000324,1.5245000124
C9,0.8902000189,0.2415000051,1.0282000303,0.9056000113,1.0590000153,1.5404000282,1.5801000595,1.0868999958,1.0017999411,0.934499979,0.6967999935,0.7371000051,0.6922000051,0.8622000217,0.9126999974,0.8955000043,0.8421000242,0.6998999715,0.7401000261,0.758400023,0.7458999753,0.826399982,0.8122000098,0.7516000271,0.5766000152,0.6268000007,0.9412999749
D9,1.0082999468,0.2001000047,1.293900013,0.9894000292,0.9413999915,1.1698000431,1.5306999683,1.2498999834,0.7258999944,0.9829999804,0.7562999725,0.6672000289,0.7203999758,0.8039000034,1.0586999655,0.8784000278,0.8756999969,1.0497000217,1.0951000452,1.0879000425,0.9860000014,0.9063000083,1.0937000513,1.0259000063,1.0349999666,1.0291999578,1.2529000044
E9,1.296900034,0.2450000048,1.4412000179,1.301699996,1.3601000309,1.6879999638,1.7178000212,1.6893999577,1.4961999655,1.4628000259,1.3961999416,1.4132000208,1.5198999643,1.1838999987,1.0526000261,1.2892999649,1.0542999506,0.9542999864,1.1985000372,0.758400023,1.1209000349,1.3948999643,1.2946000099,1.2369999886,0.9279000163,1.0697000027,1.4003000259
F9,1.3743000031,0.2392999977,1.6252000332,1.6840000153,1.6209000349,1.6298999786,1.7440999746,1.5532000065,1.5442999601,1.3090000153,1.0061000586,1.0370999575,0.8816999793,1.0334999561,1.4842000008,1.3575999737,1.3499000072,1.4003000259,1.5881999731,1.4737000465,1.2014000416,1.0659999847,1.3578000069,1.1864000559,1.27760005,1.3720999956,1.5743999481
G9,1.1737999916,0.1817000061,1.4517999887,1.431499958,1.4263999462,1.4168000221,1.5289000273,1.3375999928,1.0477000475,1.1754000187,0.7562000155,1.0024000406,1.0673999786,1.0087000132,1.0417000055,1.0882999897,1.1845999956,1.1828000546,1.1815999746,1.1438000202,0.9564999938,1.1042000055,1.136500001,1.1463999748,1.086400032,1.1153000593,1.3266999722
H9,2.0367999077,0.1083000004,2.038599968,2.2455999851,2.1556999683,1.9670000076,1.9651999474,1.921399951,2.0009999275,2.2090001106,2.214799881,1.9079999924,2.1252000332,2.119699955,2.1324999332,2.1199998856,1.9205000401,1.9253000021,1.9574999809,2.0676999092,2.0476999283,2.0731999874,2.0278999805,2.0578000546,1.9570000172,1.9005999565,1.861899972
